CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Num,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S,Transported
False,22.0,False,0.0,0.0,332.0,442.0,0.0,True,False,False,False,False,True,82.0,False,False,False,False,False,False,True,False,False,True,False
False,33.0,False,840.0,642.0,402.0,21.0,0.0,False,False,True,True,False,False,114.0,False,False,False,False,False,True,False,False,True,False,False
True,32.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,24.0,False,True,False,False,False,False,False,False,True,False,True
True,28.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,24.0,False,True,False,False,False,False,False,False,True,False,True
False,28.0,False,0.0,410.0,2.0,1354.0,3695.0,False,True,False,False,False,False,24.0,False,True,False,False,False,False,False,False,True,False,False
False,31.0,False,697.0,0.0,612.0,0.0,0.0,False,False,True,False,False,True,115.0,False,False,False,False,False,True,False,False,True,False,False
True,13.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,37.0,False,False,False,False,True,False,False,False,False,True,True
True,14.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,83.0,False,False,False,False,False,False,True,False,False,True,True
True,33.0,False,1908.0,33.0,0.0,1.0,4.0,False,True,False,False,False,True,20.0,False,False,False,True,False,False,False,False,False,True,False
True,,False,0.0,0.0,0.0,0.0,,False,True,False,True,False,False,20.0,False,False,False,True,False,False,False,False,False,True,True
False,23.0,False,0.0,334.0,310.0,0.0,0.0,True,False,False,False,False,True,116.0,False,False,False,False,False,True,False,False,True,False,True
False,36.0,True,530.0,5085.0,1.0,146.0,872.0,False,True,False,False,False,True,22.0,False,False,True,False,False,False,False,False,False,True,True
True,22.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,21.0,False,False,True,False,False,False,False,False,True,False,True
True,19.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,21.0,False,False,True,False,False,False,False,False,True,False,False
True,42.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,21.0,False,False,True,False,False,False,False,False,True,False,True
True,30.0,False,0.0,0.0,0.0,0.0,,False,True,False,False,False,False,21.0,False,False,True,False,False,False,False,False,True,False,True
True,16.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,21.0,False,False,True,False,False,False,False,False,True,False,True
False,55.0,False,0.0,1542.0,0.0,1814.0,1568.0,False,True,False,False,False,True,21.0,False,False,True,False,False,False,False,False,True,False,False
True,55.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,21.0,False,False,True,False,False,False,False,False,True,False,True
False,19.0,False,1911.0,0.0,21.0,854.0,0.0,True,False,False,False,False,True,105.0,False,False,False,False,False,True,False,False,False,True,False
False,,False,14.0,809.0,25.0,54.0,,True,False,False,False,False,True,117.0,False,False,False,False,False,True,False,False,True,False,False
True,18.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,34.0,False,False,False,False,True,False,False,False,True,False,True
False,21.0,False,0.0,,625.0,110.0,0.0,True,False,False,False,False,False,107.0,False,False,False,False,False,True,False,False,False,True,False
False,65.0,False,0.0,0.0,521.0,105.0,0.0,True,False,False,False,False,True,86.0,False,False,False,False,False,False,True,False,True,False,False
False,55.0,False,53.0,790.0,37.0,0.0,0.0,True,False,False,False,False,True,108.0,False,False,False,False,False,True,False,False,False,True,True
False,50.0,False,,233.0,0.0,0.0,0.0,True,False,False,False,False,True,85.0,False,False,False,False,False,False,True,False,False,True,False
True,49.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,87.0,False,False,False,False,False,False,True,False,True,False,True
False,22.0,False,0.0,0.0,601.0,183.0,4.0,True,False,False,False,False,True,38.0,False,False,False,False,True,False,False,False,False,True,False
True,33.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,118.0,False,False,False,False,False,True,False,False,True,False,True
True,3.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,109.0,False,False,False,False,False,True,False,False,False,True,True
True,0.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,109.0,False,False,False,False,False,True,False,False,False,True,True
True,33.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,109.0,False,False,False,False,False,True,False,False,False,True,True
True,48.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,120.0,False,False,False,False,False,True,False,False,True,False,True
True,5.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,120.0,False,False,False,False,False,True,False,False,True,False,True
False,23.0,False,2648.0,0.0,1092.0,0.0,0.0,False,False,True,False,False,True,22.0,False,False,False,True,False,False,False,False,True,False,False
True,53.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,23.0,False,False,False,True,False,False,False,False,True,False,True
False,18.0,False,5.0,25.0,616.0,0.0,1042.0,False,False,True,False,False,True,121.0,False,False,False,False,False,True,False,False,True,False,False
True,20.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,89.0,False,False,False,False,False,False,True,False,True,False,False
False,23.0,False,234.0,1.0,551.0,0.0,1.0,True,False,False,False,False,True,35.0,False,False,False,False,True,False,False,False,True,False,False
False,48.0,False,801.0,2.0,0.0,1.0,973.0,True,False,False,False,False,True,90.0,False,False,False,False,False,False,True,False,True,False,False
True,19.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,86.0,False,False,False,False,False,False,True,False,False,True,False
False,,,43.0,152.0,182.0,1.0,2005.0,False,False,True,False,False,True,24.0,False,False,False,True,False,False,False,False,True,False,False
False,9.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,87.0,False,False,False,False,False,False,True,False,False,True,False
False,24.0,False,,4.0,0.0,670.0,113.0,False,False,False,False,False,True,39.0,False,False,False,False,True,False,False,False,False,True,False
False,46.0,False,21.0,0.0,2155.0,422.0,,False,False,True,False,False,True,123.0,False,False,False,False,False,True,False,False,True,False,True
True,23.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,91.0,False,False,False,False,False,False,True,False,True,False,True
True,21.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,91.0,False,False,False,False,False,False,True,False,True,False,False
True,19.0,False,0.0,0.0,,0.0,,True,False,False,False,False,True,89.0,False,False,False,False,False,False,True,False,False,True,False
False,0.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,124.0,False,False,False,False,False,True,False,False,True,False,True
False,4.0,False,0.0,,0.0,0.0,0.0,False,False,True,False,False,True,124.0,False,False,False,False,False,True,False,False,True,False,True
False,26.0,False,1252.0,0.0,46.0,124.0,6.0,False,False,True,False,False,True,124.0,False,False,False,False,False,True,False,False,True,False,False
True,9.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,124.0,False,False,False,False,False,True,False,False,True,False,True
False,24.0,False,0.0,3385.0,826.0,9.0,793.0,False,True,False,False,False,True,23.0,False,False,True,False,False,False,False,False,False,True,True
True,24.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,125.0,False,False,False,False,False,True,False,False,True,False,True
False,25.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,36.0,False,False,False,False,True,False,False,False,True,False,False
True,21.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,125.0,False,False,False,False,False,True,False,False,True,False,True
False,21.0,False,0.0,0.0,12.0,0.0,747.0,True,False,False,False,False,True,126.0,False,False,False,False,False,True,False,False,True,False,False
False,37.0,,27.0,654.0,10.0,881.0,9568.0,False,True,False,False,False,True,22.0,False,False,True,False,False,False,False,False,True,False,False
False,44.0,False,434.0,3113.0,19.0,,892.0,False,True,False,True,False,False,22.0,False,False,True,False,False,False,False,False,True,False,False
False,43.0,False,4.0,1111.0,118.0,1852.0,,False,True,False,False,False,True,22.0,False,False,True,False,False,False,False,False,True,False,False
False,7.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,94.0,False,False,False,False,False,False,True,False,True,False,True
False,33.0,False,149.0,0.0,,0.0,109.0,False,False,True,False,False,True,128.0,False,False,False,False,False,True,False,False,True,False,False
False,24.0,False,0.0,,229.0,502.0,5.0,True,False,False,False,False,True,129.0,False,False,False,False,False,True,False,False,True,False,False
True,31.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,90.0,False,False,False,False,False,False,True,False,False,True,True
True,27.0,True,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,25.0,False,True,False,False,False,False,False,False,True,False,True
False,34.0,False,0.0,0.0,0.0,,0.0,True,False,False,False,False,True,91.0,False,False,False,False,False,False,True,False,False,True,True
True,58.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,92.0,False,False,False,False,False,False,True,False,False,True,False
False,7.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,92.0,False,False,False,False,False,False,True,False,False,True,True
True,3.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,92.0,False,False,False,False,False,False,True,False,False,True,True
False,21.0,False,0.0,0.0,908.0,49.0,0.0,True,False,False,True,False,False,95.0,False,False,False,False,False,False,True,False,True,False,True
False,21.0,False,1.0,368.0,0.0,0.0,388.0,True,False,False,False,True,False,131.0,False,False,False,False,False,True,False,False,True,False,False
True,39.0,,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,24.0,False,False,True,False,False,False,False,False,False,True,True
True,43.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,24.0,False,False,True,False,False,False,False,False,False,True,True
True,22.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,93.0,False,False,False,False,False,False,True,False,False,True,True
False,44.0,False,103.0,0.0,18.0,1197.0,1.0,True,False,False,False,False,True,133.0,False,False,False,False,False,True,False,False,True,False,True
False,38.0,False,0.0,0.0,0.0,1018.0,0.0,True,False,False,False,False,True,96.0,False,False,False,False,False,False,True,False,True,False,False
True,32.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,112.0,False,False,False,False,False,True,False,False,False,True,True
True,55.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,113.0,False,False,False,False,False,True,False,False,False,True,True
False,31.0,True,629.0,0.0,0.0,150.0,0.0,False,False,True,False,True,False,25.0,False,False,False,True,False,False,False,False,True,False,False
False,39.0,False,0.0,1496.0,0.0,140.0,383.0,True,False,False,False,False,True,135.0,False,False,False,False,False,True,False,False,True,False,False
False,35.0,False,0.0,1778.0,0.0,0.0,0.0,True,False,False,False,False,True,94.0,False,False,False,False,False,False,True,False,False,True,True
False,37.0,False,614.0,0.0,50.0,11.0,319.0,True,False,False,False,False,True,43.0,False,False,False,False,True,False,False,False,False,True,False
False,13.0,False,0.0,7.0,0.0,339.0,359.0,True,False,False,True,False,False,136.0,False,False,False,False,False,True,False,False,True,False,False
False,21.0,False,0.0,0.0,7.0,675.0,0.0,True,False,False,False,False,True,136.0,False,False,False,False,False,True,False,False,True,False,False
False,20.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,44.0,False,False,False,False,True,False,False,False,False,True,False
True,20.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,28.0,False,True,False,False,False,False,False,False,True,False,True
False,63.0,False,0.0,123.0,956.0,25.0,,True,False,False,False,False,True,137.0,False,False,False,False,False,True,False,False,True,False,True
False,36.0,False,2.0,0.0,0.0,1958.0,19.0,True,False,False,False,False,True,114.0,False,False,False,False,False,True,False,False,False,True,False
False,29.0,False,0.0,3344.0,0.0,118.0,972.0,False,True,False,True,False,False,25.0,False,False,True,False,False,False,False,False,False,True,True
False,36.0,False,0.0,4967.0,82.0,1517.0,575.0,False,True,False,True,False,False,25.0,False,False,True,False,False,False,False,False,False,True,True
False,79.0,False,0.0,0.0,0.0,2210.0,2.0,False,True,False,False,False,True,25.0,False,False,True,False,False,False,False,False,False,True,False
True,30.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,25.0,False,False,True,False,False,False,False,False,False,True,True
True,30.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,25.0,False,False,True,False,False,False,False,False,False,True,True
False,19.0,False,1019.0,266.0,141.0,0.0,0.0,False,False,True,False,False,True,138.0,False,False,False,False,False,True,False,False,True,False,True
True,33.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,38.0,False,False,False,False,True,False,False,False,True,False,True
False,20.0,False,1724.0,0.0,0.0,1.0,0.0,True,False,False,False,False,False,98.0,False,False,False,False,False,False,True,False,True,False,False
True,38.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,26.0,False,False,True,False,False,False,False,False,False,True,True
True,7.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,115.0,False,False,False,False,False,True,False,False,False,True,True
True,58.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,115.0,False,False,False,False,False,True,False,False,False,True,True
False,33.0,False,105.0,0.0,1087.0,0.0,0.0,False,False,True,False,False,True,115.0,False,False,False,False,False,True,False,False,False,True,False
True,3.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,95.0,False,False,False,False,False,False,True,False,False,True,True
True,39.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,45.0,False,False,False,False,True,False,False,False,False,True,True
False,37.0,False,237.0,2.0,708.0,0.0,0.0,False,False,True,False,False,True,39.0,False,False,False,False,True,False,False,False,True,False,True
False,32.0,False,0.0,0.0,0.0,768.0,3.0,True,False,False,False,False,True,101.0,False,False,False,False,False,False,True,False,True,False,False
False,28.0,False,0.0,863.0,0.0,17.0,0.0,True,False,False,False,False,True,117.0,False,False,False,False,False,True,False,False,False,True,True
False,38.0,False,0.0,8.0,736.0,140.0,0.0,True,False,False,False,False,True,97.0,False,False,False,False,False,False,True,False,False,True,False
False,21.0,False,0.0,576.0,1.0,20.0,,True,False,False,False,True,False,118.0,False,False,False,False,False,True,False,False,False,True,False
